Age,Sex,Length,Diameter,Height,Weight,ShuckedWeight,VisceraWeight,ShellWeight
7,I,1.0875,0.8375,0.25,9.19941275,3.8271825,2.22543575,2.778251
14,I,1.475,1.125,0.4,25.3161035,7.78193775,6.19436575,9.7805775
8,I,1.2125,1.0375,0.35,16.17338975,7.087375,3.798833,5.2446575
8,I,1.075,0.85,0,12.133586,5.85417175,2.438057,3.2601925
10,I,1.8125,1.375,0.55,58.10230025,21.92833825,12.48795475,18.5689225
10,I,1.4625,1.1875,0.4,29.78114975,13.60776,6.633783,8.0796075
9,I,1.1625,0.8875,0.225,12.26115875,5.68407475,2.097863,3.61456125
13,I,1.2875,1,0.3,18.6823205,7.66853975,5.0745605,4.819415
9,I,1.1875,0.8875,0.3125,13.79203175,6.10931725,3.13261975,4.025629
7,I,1.0625,0.775,0.2375,8.71747125,3.9405805,2.11203775,2.6365035
9,I,0.8875,0.675,0.2625,7.6827145,4.03980375,1.48834875,2.08368825
9,I,1.35,1.0375,0.3375,20.0997955,9.05766525,4.932813,5.2446575
8,I,1.025,0.8125,0.275,9.241937,3.75630875,2.1262125,2.8632995
9,I,1.25,0.95,0.3375,16.839603,8.34892775,2.948348,4.43669675
7,I,0.925,0.7,0.2375,8.12213175,4.26659975,1.9561155,2.25378525
7,I,1.1875,0.9625,0.275,16.25843825,8.8166945,2.90582375,3.855532
6,I,0.95,0.75,0.225,7.8528115,4.69184225,1.77184375,2.324659
6,I,0.875,0.675,0.225,5.82582225,2.1262125,1.63009625,1.757669
9,I,1.25,0.95,0.275,15.88989475,7.93786,3.005047,4.252425
7,I,0.9625,0.725,0.2,7.04485075,3.458639,1.40330025,1.8427175
6,I,1.125,0.825,0.275,10.44679075,4.53592,2.50893075,2.891649
7,I,0.9875,0.725,0.2375,9.0434905,3.912231,2.26796,2.324659
6,I,0.9625,0.725,0.25,7.29999625,2.83495,1.7293195,2.438057
7,I,1.05,0.75,0.2625,8.958442,3.55786225,1.984465,2.93417325
8,I,1.0375,0.7875,0.25,10.33339275,5.00368675,2.25378525,2.6932025
6,I,0.7,0.525,0.1875,3.38776525,1.5025235,0.75126175,0.850485
11,I,1.3,0.9875,0.2875,18.27125275,8.94426725,3.52951275,5.273007
7,I,0.8125,0.625,0.2,4.989512,1.68679525,1.00640725,1.7860185
8,I,1.075,0.8,0.275,10.41844125,4.74854125,2.891649,2.9766975
7,I,0.9625,0.75,0.2375,8.561549,4.309124,1.74349425,2.08368825
8,I,1.4625,1.125,0.375,25.27357925,11.26892625,5.76912325,7.1724235
6,I,0.8125,0.675,0.25,5.2446575,2.26796,1.23320325,1.8427175
11,I,1.5125,1.2125,0.375,35.096681,17.90270925,6.406987,9.355335
5,I,0.575,0.425,0.125,1.6159215,0.737087,0.3685435,0.453592
5,I,0.85,0.6625,0.2,5.71242425,2.551455,1.34660125,1.5592225
4,I,0.6125,0.45,0.1625,2.0128145,0.850485,0.3685435,0.60951425
6,I,0.8,0.6,0.175,3.7704835,1.65844575,0.72291225,1.1623295
7,I,0.8125,0.625,0.175,4.94698775,2.48058125,1.00640725,1.13398
8,I,1.4,1.0875,0.3375,20.41164,9.3269855,2.9199985,7.1157245
8,I,1.1875,0.9,0.275,13.947954,5.9817445,3.118445,4.252425
7,I,1.3125,1,0.35,18.540573,8.6465975,4.53592,4.7910655
9,I,1.375,1.05,0.3875,25.854744,14.0330025,5.11708475,5.8116475
11,I,1.475,1.15,0.3625,25.55707425,11.8784405,5.06038575,7.37087
7,I,0.9375,0.75,0.1875,4.082328,1.6726205,0.850485,1.247378
3,I,0.275,0.225,0.075,0.226796,0.07087375,0.056699,0.0850485
6,I,1.1,0.875,0.275,10.78698475,4.46504625,2.53728025,3.2601925
8,I,1.35,1.0625,0.3375,19.447757,9.85145125,4.37999775,6.0384435
5,I,0.8,0.6,0.225,4.46504625,1.984465,0.75126175,1.20485375
9,I,1.2,0.8875,0.3125,14.004653,6.76135575,2.36718325,4.252425
10,I,1.375,1.0375,0.375,22.43862925,10.02154825,4.989512,6.690482
8,I,1.175,0.9125,0.25,11.6516445,4.9611625,2.42388225,3.8271825
10,I,1.35,1.05,0.35,18.89494175,8.85921875,3.912231,5.37223025
9,I,1.1625,0.9375,0.3,13.3526145,6.293589,3.3735905,3.96893
7,I,0.8875,0.7,0.275,6.33611325,2.31048425,1.48834875,2.26796
7,I,1.2125,0.925,0.2875,18.0586315,10.77281,3.78465825,3.628736
10,I,1.425,1.0625,0.35,21.70154225,9.3836845,3.96893,6.80388
6,I,1.0375,0.775,0.2625,10.19164525,4.7343665,2.3530085,2.59397925
7,I,1.0125,0.725,0.225,8.00873375,3.175144,2.1262125,2.31048425
12,I,1.55,1.2,0.45,32.04910975,14.98271075,7.52679225,8.674947
